amount,time_of_day,frequency,device_change,new_recipient,is_fraud
41990.24053161467,16,7,0,1,0
9427.841746856808,13,2,1,0,0
33623.35244075341,0,6,1,1,0
48850.370714992736,16,16,0,0,0
5095.553150545967,7,10,0,0,0
416.9887914173734,4,4,0,0,0
21679.706048838085,4,13,1,0,1
4632.1815270853085,8,10,0,0,0
37419.469099461894,2,14,0,0,0
45727.518643764095,18,9,0,0,0
21701.614614465234,22,11,0,1,0
12936.323396129892,8,18,1,0,0
21720.73154701148,21,11,0,1,0
36172.6674446822,17,17,1,1,1
453.69902485696855,15,2,1,1,0
29473.110020245374,0,3,0,0,0
30664.970952684067,1,11,1,0,1
31884.77465654988,13,18,0,1,0
12101.861976963879,13,3,0,0,0
35702.92211618296,0,15,0,1,1
4570.4829251024885,15,11,0,1,0
9964.317553003573,14,11,0,1,0
43873.62486267744,14,11,1,0,1
36936.41881317759,11,19,1,1,0
688.2639550132512,15,1,0,0,0
12419.564642229641,13,5,1,1,0
10721.109743175235,23,10,0,0,0
13541.045595520593,14,10,1,1,0
12378.74095422404,22,14,1,0,0
3127.2522608465442,14,2,0,1,0
22947.56688932442,18,4,1,0,0
36636.94100583347,7,2,1,0,0
30336.979504147104,1,18,1,0,1
33643.91055823539,1,13,0,1,1
4058.3777776334214,9,19,1,1,1
47574.584018129186,2,5,1,1,1
41924.7532003174,22,2,1,0,0
40254.71083446464,16,11,1,0,1
41149.367268283335,7,18,1,1,1
46635.592696129934,22,6,1,1,1
27213.15405171877,3,10,1,0,0
10014.900611363428,13,17,1,1,0
30839.563609019206,20,11,1,0,0
37144.33180190328,9,19,0,0,0
36896.13175030792,0,17,1,0,1
26072.92975931984,3,4,1,1,0
3423.867507959569,0,14,1,0,1
18556.27580856796,16,4,1,1,0
46038.4096565594,16,14,1,0,1
29222.861038961542,6,4,0,1,0
26917.058830842416,22,6,0,1,0
13443.406865595294,19,9,0,0,0
18423.07754690903,14,12,0,0,0
44767.40911156931,12,8,1,0,0
33323.48591329426,1,4,1,0,0
39369.56395058989,18,5,1,1,0
22717.816807959687,23,6,0,1,0
31512.73072558844,12,5,0,1,0
12419.932053551633,23,19,0,1,0
35273.33605334403,10,8,0,1,0
21380.63908383316,21,9,1,0,0
22127.833195222465,14,15,1,0,0
32466.466906519505,9,4,0,1,0
46814.094792824864,8,9,1,0,1
3201.2533240844377,8,7,0,0,0
41237.33712411303,19,8,0,0,0
14619.863137499244,0,15,0,0,0
22196.528805864386,16,19,0,0,0
1096.6445254216728,11,15,1,0,0
15053.002845637817,9,5,1,1,0
25132.059500263895,4,19,0,0,0
2809.747691294603,17,7,0,0,0
24555.295373428875,14,6,1,1,0
46355.60433229251,5,19,1,1,1
5270.555512172154,6,17,0,1,0
38222.27196304714,16,10,0,0,0
20484.142997746254,5,19,0,1,0
32759.030552502376,7,11,0,0,0
13012.569662663482,11,15,0,1,0
7975.453634805373,20,10,1,0,0
8023.970250947051,13,11,1,0,0
3525.5267902115893,11,3,0,1,0
9283.14959835725,22,3,0,0,0
33211.30503006343,9,18,0,0,0
44084.64890156356,21,11,0,0,1
40706.4701538725,19,18,1,0,1
34257.03035941433,14,15,1,1,0
5522.482738691722,6,7,0,1,0
14460.083127351196,8,10,1,1,0
15491.033959248127,9,10,0,0,0
12498.597362934664,9,13,0,1,0
25750.767979826447,15,15,1,1,1
26778.15519016875,6,18,0,0,0
17844.94187258034,4,4,1,1,0
17690.104147663063,22,17,0,1,0
41427.95133970616,2,3,0,1,0
39464.85312313596,17,2,0,0,0
15390.483788205602,10,4,0,1,0
45689.508405219094,14,1,1,1,1
47640.7980351083,20,15,0,1,1
16337.800358960012,19,1,1,0,0
17721.89301470395,4,6,1,0,0
25282.20203694452,23,7,0,1,0
47056.09950587114,11,19,1,1,1
43816.09533768243,3,12,0,1,1
5129.295561216906,14,1,1,0,0
19637.14443282754,8,7,1,0,0
27669.006116298842,6,19,0,1,0
25157.12049510445,9,13,0,1,0
9693.959533776697,22,12,1,0,0
42940.97974163657,12,12,0,0,0
33847.36220905887,7,13,0,1,0
41895.580834215325,11,14,1,0,1
42938.35520319426,21,12,1,1,1
37418.04432743332,23,12,0,1,0
21961.090851884615,18,6,1,0,0
30527.727204016213,0,10,0,1,0
8019.109940581037,15,9,0,1,0
33682.59722832791,21,2,1,1,0
8963.483533708299,16,7,0,1,0
34697.78557591733,17,9,1,1,0
11480.67843953768,10,12,0,1,0
5878.447456210848,17,5,0,1,0
8265.059222657728,6,1,0,0,0
100.60476881829433,17,15,1,0,0
35937.26215305866,7,8,1,1,0
36620.320051869894,5,1,0,0,0
25747.15256231306,6,18,1,1,1
8068.978689968129,22,13,1,1,0
4178.633321196977,21,1,0,0,0
957.4291928979131,9,5,1,1,0
8288.24310008407,10,18,1,1,1
44542.885893622355,12,16,1,0,1
12077.600548242386,8,10,0,0,0
17714.212089533565,6,4,0,0,0
5268.168878582178,8,1,1,0,0
11118.842876103767,12,8,0,0,0
25961.709314439475,2,5,1,0,0
30388.02640209953,2,2,0,1,0
12268.370355996387,0,17,1,0,1
2887.550229096635,20,7,0,0,0
19552.252423500806,19,17,1,1,1
11710.93434294578,1,6,0,1,0
10978.476607566867,2,15,1,0,1
47993.18027287005,14,5,0,1,0
30815.407995800277,23,15,0,1,0
27844.365280161623,5,18,0,1,0
20789.339401062574,12,18,1,1,1
21447.78772717378,20,6,1,1,0
27045.709286900204,0,2,1,1,0
34821.793921998324,19,17,0,1,0
35107.60266299529,18,4,1,0,0
8585.523691364773,0,12,0,1,0
25006.137491079273,20,19,0,0,0
20598.492793610065,21,2,0,1,0
43526.47778650294,1,2,1,1,1
31571.3146419976,14,14,0,0,0
26625.670816732672,13,15,1,1,0
5770.61671430369,18,2,1,1,0
30282.28882828125,10,4,0,0,0
5861.078080105991,14,19,1,1,1
16860.99157171204,5,9,0,1,0
7142.955398751779,19,7,0,0,0
34603.99027757142,8,13,1,0,0
10313.399439693794,4,12,0,1,0
19593.576800028113,19,3,0,0,0
44783.84320616131,1,13,0,1,1
10216.614853565115,5,15,1,1,0
25390.745392874996,17,14,1,0,0
20964.163786639932,22,9,1,0,0
907.1839282454409,18,13,0,0,0
39638.11292052707,8,4,0,0,0
3453.226269823672,20,8,1,1,0
23713.276793826702,23,3,1,0,0
28034.35406865256,5,2,1,0,0
31421.694404272737,13,19,1,1,1
34431.89283376447,23,8,1,1,0
12664.365903752232,12,17,0,1,0
499.9288541458102,10,13,1,1,1
36172.45967408324,11,7,0,1,0
26783.294310779584,18,9,0,1,0
41806.04904265923,18,12,0,1,1
41069.59675667181,20,14,0,1,1
42166.46506322637,18,14,1,1,1
24255.247904317028,23,15,0,0,0
16682.086163447446,12,3,1,0,0
39578.11857136591,13,15,0,1,0
22565.254357349717,23,19,1,0,1
9172.926377975322,17,14,1,1,1
42748.846004054154,11,8,0,1,1
44128.11127874059,3,5,1,1,1
23316.021497252364,9,19,0,1,0
3785.9106657620637,16,4,1,0,0
19391.916669756643,3,14,0,0,0
40177.0794354707,11,16,0,1,1
45088.79965328289,12,6,1,0,0
10174.433652137293,3,6,1,0,0
3349.613627651551,9,3,0,1,0
43867.6453061888,2,15,0,1,1
19470.857544004786,14,3,1,0,0
27088.506452413894,1,11,0,0,0
48403.32253672589,16,3,0,1,0
3329.1698309832286,5,10,0,1,0
32416.252054597328,7,18,1,0,0
3706.197023320779,2,1,0,1,0
18774.070954396553,17,16,0,1,0
40190.92344512714,21,16,1,1,1
21674.178165548965,0,10,0,0,0
49859.12051279362,15,1,0,0,0
27953.405188045163,6,4,0,1,0
16058.786469645038,2,3,0,0,0
11006.346183911752,22,5,1,1,0
17526.676193773805,3,12,0,0,0
18627.29115470378,8,12,0,0,0
3436.615172520325,4,13,0,0,0
18479.340397139233,18,12,0,1,0
23212.461748441507,14,16,0,1,0
36137.16487418799,7,13,1,1,0
32836.817506595675,5,5,1,0,0
35438.573995802486,17,4,0,1,0
419.17573016097805,18,15,0,1,0
10884.152311627222,23,12,1,1,1
33084.55273570443,14,19,1,1,0
24199.984419619177,6,19,1,0,0
266.668469941629,9,11,0,1,0
40224.92762694869,5,6,0,1,1
38640.70585494358,13,9,0,0,0
27421.409730515137,16,1,0,1,0
3324.0998254878295,8,12,0,0,0
38325.9859615797,18,14,0,0,0
29186.095672980467,4,6,1,0,0
39098.2168979208,22,1,1,1,0
37587.597872799626,6,2,0,0,0
40150.3005958199,18,11,0,0,0
25900.885312164835,19,3,0,0,0
7017.085585157556,6,10,1,1,0
33558.20251151105,23,6,1,0,0
31024.06877881348,1,6,1,0,0
37112.917106767156,22,2,1,0,0
8494.880421530715,15,10,0,1,0
9749.565019814561,12,6,1,0,0
44520.5854514492,7,17,1,0,1
37499.13994480509,5,14,0,1,0
45411.51620652744,5,5,0,1,0
37936.00734287487,8,17,0,1,0
29858.168144209103,3,2,1,0,0
32706.982718656654,10,9,0,0,0
44456.50706907656,4,12,1,0,1
28940.758918842515,16,19,1,0,0
31619.933825095042,19,7,1,1,0
7824.679323464025,6,9,1,0,0
23696.58708458502,14,16,0,1,0
35820.13920079299,14,11,0,0,0
13547.863973119955,13,12,1,0,0
10113.506772046221,12,15,0,0,0
15692.026584412553,10,18,1,1,1
12075.78989901368,12,19,1,1,1
10746.416939182756,21,16,0,1,0
21243.117292561477,23,15,0,1,0
45392.01785566282,8,5,1,0,0
25353.475277289177,9,11,0,0,0
9396.831120385335,3,15,1,0,1
3849.506497374323,16,18,0,0,0
34808.11110075112,13,13,1,0,0
19140.555423054953,23,4,1,1,0
41091.72549832138,17,17,0,1,1
32975.87892126987,10,4,0,0,0
39812.27628561788,15,16,1,0,0
13598.030024883019,0,15,0,0,0
34618.253764130444,6,14,0,0,0
13203.835172701245,9,12,1,1,1
46953.48490403513,8,3,1,0,0
31819.077702387185,2,10,0,0,0
16226.26549696693,21,8,0,0,0
13476.32360275134,22,6,1,0,0
9547.138326997103,13,14,1,1,0
34732.3533037275,14,17,1,0,0
10936.561934283367,1,19,1,1,1
29765.567993108525,23,16,1,1,1
13232.486711240941,13,15,1,0,0
33098.78527074864,15,15,1,0,0
40747.17148729842,6,1,1,0,0
38901.48413198951,3,12,0,0,0
38042.80569520815,17,10,0,0,0
9386.932562206912,23,14,0,1,0
4420.158964278951,4,10,1,1,0
34947.74247554079,5,10,0,1,0
18417.99234250377,6,11,1,1,1
21617.878973940962,14,16,0,1,0
1558.4234905767598,0,9,1,0,0
12979.562887303184,23,15,1,0,0
1684.7865173193268,3,14,0,1,0
43959.409444289784,0,19,1,0,1
12170.590764243305,10,9,0,0,0
27867.301141480828,17,4,0,1,0
1949.9270537358595,13,7,0,1,0
33342.702717891596,21,8,0,1,0
16152.04426035894,10,8,0,0,0
44896.06142869633,9,19,0,1,0
44406.021328512856,16,15,0,1,1
16265.205627469028,3,16,0,0,0
45048.1438236277,23,9,0,0,0
49807.887517265444,14,12,1,1,1
41270.95779053328,15,16,1,0,1
42243.72251641369,20,4,0,1,0
12451.187796718386,12,5,1,0,0
28835.543240488958,8,8,1,1,0
3363.7284424544255,10,1,0,0,0
4746.801923146664,10,6,0,0,0
49944.6317090525,5,15,1,0,1
16332.63583204612,0,4,0,1,0
37409.44741853027,21,11,0,1,0
40333.4459862878,5,5,0,1,0
42901.30552709045,12,18,1,0,1
49881.41724181042,21,15,0,0,0
12075.582766358135,23,18,1,0,1
2018.5009921581257,21,13,0,1,0
20560.164708211305,4,5,0,0,0
6504.903410777519,14,1,1,1,0
1122.2720322135942,17,18,0,1,0
18021.980930247162,19,14,1,1,1
39187.12881551075,13,5,1,1,1
28309.468380562317,14,6,0,1,0
15639.586682528492,4,16,0,0,0
32717.445932630493,3,12,1,0,0
11601.676997260227,1,18,1,0,1
720.0579221581792,6,2,0,0,0
38217.90496843493,9,13,0,0,0
31187.53050011559,15,17,0,0,0
38115.3689224235,9,17,0,1,0
1947.8618963665929,17,16,0,0,0
41856.14427190478,16,18,1,1,1
30976.69047561513,20,8,1,1,0
28170.204140281294,12,3,1,1,0
31231.077791678465,0,17,1,1,1
43221.797910171335,0,18,0,1,1
29347.238391438794,14,6,1,0,0
29047.938044029077,0,8,0,0,0
49533.96717413123,5,13,0,0,0
37836.751623261334,12,8,0,1,0
22115.24797875131,0,19,0,0,0
35370.14260464635,4,6,0,0,0
19462.134354117734,8,15,1,1,1
11444.544248712466,16,10,0,1,0
29842.99699251108,15,17,0,0,0
46409.17672359946,7,1,0,1,0
46457.04686125312,16,7,1,1,1
17095.92199999641,14,13,0,1,0
26384.345633618526,23,3,0,0,0
10582.58329259449,0,19,0,1,1
49781.55984383467,11,15,1,1,1
49055.91427548892,4,5,0,1,1
32475.79697644266,23,11,1,1,1
40220.89856981399,5,18,1,1,1
35755.29296402372,0,3,0,0,0
29658.31779375437,0,6,1,0,0
2668.3465014478957,9,3,1,1,0
22738.7623632905,9,5,0,1,0
33739.64032206836,2,9,0,0,0
33876.90316257035,16,19,0,0,0
18656.757798500756,18,13,0,1,0
47084.65764091487,10,6,1,1,1
8368.684254806813,17,11,1,0,0
25018.471951331816,1,14,0,1,1
34544.50794356459,8,6,0,1,0
34857.09315878457,23,6,0,0,0
32432.29919948401,16,17,1,0,0
13765.135384379557,13,11,0,0,0
7811.172227762412,3,15,1,0,0
31797.380401008715,16,9,1,1,0
29965.506504855748,16,17,1,1,1
8968.621158451759,11,7,1,1,0
35257.252139382595,19,7,0,1,0
22759.144414691087,17,1,0,0,0
33388.361819566046,2,8,0,0,0
41868.51662142776,10,5,1,1,1
8487.25170041758,17,19,1,1,1
958.2242549738371,3,8,0,1,0
38955.35021720294,16,17,1,0,0
30485.261560205643,17,19,1,0,0
34982.27884153646,4,12,1,0,1
41907.91059445714,13,15,0,1,1
40140.7439302902,9,4,0,1,0
48046.046426294306,14,12,0,1,1
26797.21800752706,0,13,1,0,1
24425.29313736261,15,14,0,1,0
20094.958107336613,10,5,0,0,0
7685.3984511673825,22,16,0,1,0
28630.78903686824,19,7,1,1,0
13851.349203774613,5,15,1,0,1
46065.45430313656,23,13,1,0,1
29159.957023050603,21,16,1,1,1
29642.416185225,15,12,1,0,0
17746.878119189623,1,7,0,0,0
2600.4156095333965,0,16,0,0,0
1588.156524884058,23,13,1,0,1
21167.333872515723,23,3,1,0,0
4229.184339483795,8,15,0,1,0
30342.740930051415,21,3,1,1,0
44048.76930897723,11,7,1,1,1
44145.85791111959,16,18,1,1,1
32952.611461201486,14,14,1,0,0
10562.380341815078,18,18,1,1,0
43149.978571112246,21,19,0,0,0
44304.785672225094,9,14,0,1,0
9833.482594062982,11,6,1,1,0
36871.56686244809,13,8,1,0,0
14326.69092680722,8,7,0,1,0
40132.21297733413,12,18,1,1,1
49861.89775728023,2,18,0,1,1
1502.2702404643112,20,15,1,1,1
44868.39592368081,13,19,0,1,0
31131.904049399305,20,2,0,1,0
48669.157575621895,9,8,1,1,1
23251.010866803856,15,11,1,0,0
42369.54914063812,6,18,0,1,1
3120.641035845263,3,13,1,1,1
16764.61722486471,19,9,0,1,0
3351.759871022747,22,9,1,1,0
48767.18133082005,10,17,1,1,1
40848.87838968456,15,7,1,1,1
42627.51851487728,19,9,0,0,0
46898.32360646328,3,1,0,1,1
4256.089202503148,21,2,1,1,0
19280.494028074154,21,4,0,0,0
3552.673417311062,22,14,1,0,0
10540.44428439988,16,4,0,1,0
11469.05948610658,12,2,1,1,0
23455.891445167887,10,8,0,1,0
13428.839810514675,2,18,0,0,0
5049.804362781237,8,19,0,0,0
8375.38696361629,5,14,0,1,0
7364.630902040994,21,10,0,1,0
48653.866818817005,20,17,0,0,0
37964.866053416765,10,8,1,0,0
48388.105502012826,15,14,1,0,1
21987.58458490892,18,8,0,0,0
13919.145714651168,4,5,1,1,0
39914.86156726212,13,16,0,0,0
16313.369648139298,16,8,1,0,0
14969.869301893708,2,10,1,1,1
11626.067104399352,3,8,1,0,0
6484.8192322335435,15,9,1,1,0
12823.896587777283,15,18,0,0,0
17766.63210394591,20,3,1,1,0
33700.03641307838,3,17,1,0,0
3129.1795461303595,18,15,1,1,0
10526.136476327481,16,17,0,1,0
40451.37299094353,12,8,1,0,0
7346.949257264954,21,2,0,1,0
17132.914680979553,22,17,0,1,0
43233.08143398515,23,18,1,0,1
7747.110631860989,0,5,0,1,0
4137.759044073877,11,9,1,1,0
24227.415216005462,3,9,1,0,0
15121.673144415541,10,2,1,0,0
28170.85481582822,4,2,1,1,0
40190.44071928327,1,19,1,1,1
6858.287259149006,16,3,1,1,0
29035.373528629694,7,17,1,1,1
25275.932510732808,5,14,0,1,0
7204.795221873965,20,14,0,0,0
31200.30027796359,8,14,1,1,1
13682.747252620722,12,6,1,0,0
24392.22809288208,10,3,0,0,0
4114.533941528817,15,1,1,0,0
22979.74327662394,15,16,0,0,0
15323.866938672973,1,4,0,1,0
41119.238178056534,9,1,1,1,1
2849.8793711414164,11,17,1,1,1
20930.94513864158,7,18,0,0,0
22922.11277514777,10,8,0,0,0
36250.57880887964,9,2,1,1,0
28714.80446693546,12,18,1,0,0
33360.94964737186,16,16,0,1,0
38852.68723330215,6,10,0,0,0
43110.28647993578,23,8,0,0,0
15694.460960626802,2,12,1,0,1
26901.597245489786,19,16,1,0,0
42005.563813881556,12,12,1,0,1
49472.56709712186,18,11,0,0,0
44476.076032877114,6,19,0,0,0
18573.991663956214,8,1,1,1,0
9759.130694415302,18,3,0,1,0
24470.13747779203,12,12,0,0,0
37082.330950350275,21,9,0,0,0
24628.960968594125,7,5,0,1,0
24159.559984820113,21,1,0,0,0
41911.68282366895,17,10,1,1,0
18070.82754958025,22,17,1,1,1
42989.87394590747,1,4,1,1,1
20340.833242785226,17,15,1,1,1
16412.32705081129,17,19,1,1,1
22700.04157007375,10,8,0,0,0
38122.585486784745,0,15,0,0,0
6300.97539117185,13,7,0,1,0
9821.764374384997,15,15,1,0,0
47572.289838328936,10,8,0,1,0
8775.405877440488,0,10,0,0,0
28386.798169234797,6,18,0,0,0
28966.14401863023,15,4,1,0,0
24481.733478050188,13,15,0,0,0
32237.61768359235,14,11,0,0,0
11492.106463155123,13,3,1,0,0
27633.560726569634,20,15,1,0,0
18609.29058908961,10,3,0,0,0
33083.701314199825,15,15,1,1,1
7062.0359451141,18,6,0,1,0
28544.299964556973,16,1,1,0,0
9264.332498810802,5,14,0,0,0
13932.874512688704,10,16,0,0,0
10936.271306378838,16,1,1,1,0
9142.706155660986,8,17,1,0,0
41285.72186708179,17,8,1,0,0
14286.092675476855,16,18,1,1,0
46356.2619694406,11,16,0,1,1
48496.3563407342,22,6,1,1,1
28563.45223638493,21,10,0,0,0
7150.913132163654,21,10,0,1,0
18728.037620735682,4,5,0,0,0
39886.81543514735,10,12,1,1,1
18370.169044124825,3,17,0,0,0
4351.773897921134,3,14,0,0,0
27839.68876149847,2,14,1,0,1
42256.19745395024,23,3,0,1,1
39796.52343078797,22,12,0,0,0
8756.981883377532,16,18,0,0,0
33638.557956008925,6,12,1,0,1
11025.99266751892,3,2,0,1,0
10911.15852007406,22,2,0,0,0
43703.71459348595,12,17,0,0,1
12484.197968058768,11,10,1,0,0
13163.10407855404,0,18,1,0,1
33.66888467421644,20,19,1,1,1
43533.581037241755,18,1,0,0,0
39629.948065643526,20,4,0,1,0
31366.81942559881,19,4,0,1,0
37513.53793117817,17,2,0,0,0
7603.276322657165,10,19,0,1,0
22916.721405784185,19,12,1,1,1
17561.618148051697,2,10,0,1,0
4689.732536324567,16,13,0,0,0
24307.03813026099,11,15,1,1,1
46037.06177748142,9,3,1,1,1
2003.9158934156733,7,13,0,0,0
14573.754213776201,14,8,1,0,0
10377.839269348968,4,7,1,1,0
11908.09453663115,3,8,1,1,0
45421.81915941688,20,18,0,1,1
23403.98464266027,19,9,1,0,0
23315.504347578,18,6,0,1,0
38029.02154712166,20,4,1,0,0
7725.455708042286,3,15,0,1,0
24363.78043964844,14,5,0,1,0
21499.830720838865,16,5,0,0,0
29845.93761664226,11,7,1,1,0
49977.88560481868,2,9,1,0,1
38472.67525520827,9,7,1,1,0
19893.88728516834,14,9,0,0,0
41377.82506065007,9,10,1,0,0
8536.247457260697,23,4,1,1,0
1524.1538517616973,22,6,0,0,0
10223.214174841189,17,14,1,1,0
17021.23739415687,0,9,0,0,0
25529.527292220533,2,1,1,0,0
30756.84189791945,20,17,0,0,0
45530.37525500387,11,13,0,1,1
25493.190623513332,0,7,1,0,0
25064.280955641843,2,9,0,0,0
2513.1002481392834,2,11,1,0,1
1746.5427212585344,4,3,1,1,1
27558.446935856686,18,12,1,1,1
21909.492483803977,0,3,1,0,0
41959.18056861995,3,15,0,0,1
8034.818556007547,3,10,0,1,0
1249.5581341903628,16,1,0,0,0
22452.489357738363,13,14,1,0,0
11874.690359056121,17,6,1,0,0
2481.6690525685335,0,2,0,0,0
36230.1897440946,21,8,0,0,0
5580.538404862416,15,1,1,0,0
30416.366680888576,2,4,1,1,0
14053.206458594292,22,4,1,0,0
8675.629021700746,20,5,0,0,0
18988.196394442955,8,9,1,1,0
40072.48736537146,22,13,0,1,0
19605.28675165173,3,18,1,1,1
37538.73169090357,20,17,0,1,0
6275.189353660735,4,1,1,0,0
38638.79821183429,10,15,0,1,0
11847.429312007525,20,2,0,0,0
33869.97910131375,8,16,0,1,0
28289.511960494976,2,5,1,1,0
46457.306715867155,5,19,0,1,1
19366.738576247728,23,5,0,0,0
3309.193276533188,10,2,1,1,0
958.7551220770939,8,7,0,1,0
41343.10119007668,14,3,0,1,0
26237.257147433946,22,17,1,0,0
38762.42734769563,2,3,0,0,0
11722.045574975724,0,13,1,1,1
17254.842191916174,19,7,0,0,0
1506.1635066937356,21,3,1,1,0
48074.65473638103,18,15,0,0,0
33393.72746713397,13,18,0,1,0
46660.32118287755,16,10,0,0,0
13275.554875046188,21,7,1,1,0
30573.569097671818,13,9,0,0,0
33925.319914663596,16,5,0,0,0
15878.167463179165,13,8,1,1,0
42405.613641546486,11,14,1,1,1
47358.12598354949,15,4,1,0,0
44242.87102968252,0,14,0,1,1
36953.609729992684,12,12,0,1,0
13873.956521567976,5,2,0,1,0
14081.520489239481,16,13,1,1,0
48168.05266198145,11,1,1,0,0
515.2145122886658,22,7,0,1,0
35802.78261213398,18,9,0,0,0
35312.60188160055,5,17,1,0,0
31134.854357948923,6,13,1,1,1
49505.4521954972,0,10,1,1,1
15594.659908750498,0,16,0,0,0
16999.253217798614,4,6,1,1,1
3947.8912079248307,5,16,1,1,0
22140.46402905033,15,11,1,0,0
13053.16526321617,15,3,1,0,0
17169.991722180035,13,9,0,0,0
41728.75494099113,0,15,1,1,1
46774.29019186126,12,13,0,1,1
9287.467867187277,19,10,0,0,0
18626.074068741742,9,13,1,0,0
46431.599475207586,23,17,1,1,1
3091.3612260004425,9,7,0,1,0
4618.934045040814,8,6,1,1,0
8140.386669322262,12,13,0,0,0
29761.04649350961,2,17,1,1,1
7524.463078028867,17,15,0,1,0
48403.850996155226,19,4,0,0,0
22336.27964839876,1,15,0,1,0
25076.39649954797,16,14,1,0,0
12333.68413165452,18,11,0,1,0
23548.54166148424,22,4,0,0,0
33096.01971821794,12,3,1,0,0
37559.105670565186,12,2,1,0,0
37693.650267412944,0,10,0,1,0
28894.977743591724,1,13,0,1,0
45218.084389917865,0,18,1,1,1
40870.574957458164,23,16,0,1,1
37852.648686816574,4,11,1,0,1
2781.2204785013505,23,10,1,1,0
344.89123302024603,2,9,1,1,1
10623.151412496452,6,12,0,0,0
33176.5161720787,23,19,1,0,1
20560.463246638406,21,1,0,0,0
20120.910558706288,12,18,0,0,0
44229.45982459246,22,14,1,1,1
44778.24684374381,17,1,1,0,0
45458.85402741523,23,17,1,1,1
15694.589947674851,20,11,1,1,0
34553.099581150345,6,15,0,0,0
13582.387430537208,0,4,0,0,0
9531.301043889414,4,15,1,0,0
9232.438234911113,16,14,0,0,0
17106.038935558838,7,1,1,0,0
21498.451031371307,14,9,0,1,0
41547.62760358236,19,7,0,0,0
5995.434782542132,3,11,0,1,1
36746.55744389731,1,2,1,0,0
26573.21425455108,4,2,0,1,0
14397.979188456948,0,6,0,1,0
24641.4864070567,4,19,0,1,0
14997.803546781355,5,14,0,0,0
29804.50167996006,1,3,1,0,0
21692.762298839356,0,7,0,0,0
8221.112048414858,3,7,1,1,1
5830.037144710281,6,4,1,1,0
27335.237407924436,21,5,0,0,0
45120.74925127189,0,17,0,0,1
17198.54037019772,0,4,1,1,0
36650.27236102394,7,13,1,1,0
32933.40908563341,19,16,1,0,0
46577.81416055974,15,16,0,0,1
41049.22988393974,20,2,0,0,0
28330.696340014245,12,18,1,1,1
32851.86788120713,22,1,1,1,0
44919.42494273516,23,18,1,0,1
19976.539710562152,22,8,0,0,0
16340.408498183011,17,11,0,0,0
541.5433706761818,19,15,1,0,0
41327.72715849902,9,16,0,0,0
40049.23403946784,11,17,1,1,1
5223.621450489469,0,17,0,0,0
28843.29219925388,9,12,1,1,1
23199.620926646203,8,10,0,1,0
5936.336066360064,2,6,0,1,0
49028.43078480912,18,8,0,1,0
10735.579677280308,8,13,0,1,0
3362.641770347967,9,2,0,1,0
29742.774127715977,18,19,0,1,0
36943.5949899745,15,10,0,1,0
1623.139858913301,23,4,1,0,0
32936.22321871238,17,12,1,0,0
26615.06150569677,13,18,1,0,1
5164.147178743546,2,7,0,0,0
8627.021323441157,1,4,0,0,0
28399.14689150671,0,7,0,1,0
14818.584318050905,17,10,1,1,0
46915.84811683715,23,15,1,1,1
40937.192733973054,8,12,1,1,1
49178.37675847664,12,1,1,1,1
12984.282276681748,1,18,1,0,0
48486.21191626605,6,16,1,0,1
21562.2622557081,15,5,0,1,0
17376.59224689242,20,19,1,0,0
2518.425998940693,18,4,0,0,0
2639.2101277222714,14,6,1,0,0
34600.87078607679,21,17,1,0,0
22896.991792706962,10,7,0,0,0
11326.854780179248,0,7,0,1,0
30698.901345955306,20,9,0,0,0
12643.653054387309,6,13,1,0,0
28882.010085466787,19,14,1,1,1
17961.078140387533,7,16,0,1,0
41177.78777836434,9,9,1,1,1
41034.987342178196,4,15,0,1,1
23868.042555721942,8,5,1,1,0
17541.604647641445,0,18,1,1,1
18128.62726815817,1,8,1,1,0
40285.92056888522,18,15,0,1,1
16409.645960397804,13,9,1,0,0
10453.759625968594,19,19,0,1,0
4235.332405423466,9,6,0,1,0
23335.189351099536,8,4,0,0,0
24107.122813893173,9,11,0,1,0
42045.59461143496,5,10,0,1,0
11062.713583606752,16,3,0,1,0
19050.18269214633,5,1,0,1,0
40420.47853894565,3,12,0,0,1
41181.356913837924,19,15,0,0,1
19231.16918786243,2,15,1,1,1
22956.742040310757,22,14,0,0,0
15164.991256573298,18,7,1,0,0
46627.81136608718,17,17,0,0,1
5933.069643313273,23,19,1,0,1
46687.5374006505,3,7,1,0,1
34193.63872531532,7,3,1,0,0
26579.076062183874,16,3,1,1,0
1633.9203801640092,4,18,1,1,1
23780.333994908593,12,14,1,0,0
20387.997502031612,0,3,0,0,0
8061.779379944152,12,7,0,0,0
32820.82376542935,3,7,0,1,0
48557.574217506924,21,5,0,1,0
28109.87836441519,23,3,0,1,0
35737.94906892085,13,18,0,1,0
3423.454177848273,2,15,1,1,1
20883.93212385392,4,14,0,1,1
5818.807899739629,6,4,1,0,0
30640.178980989982,0,8,1,1,0
46924.16942854952,22,13,1,1,1
33089.22484584945,11,8,1,1,0
3841.075612672762,10,15,1,0,0
17733.955583049155,23,17,1,1,1
27533.618308663135,7,5,0,0,0
20160.984598906478,5,4,1,0,0
41682.366879748144,21,11,1,1,1
40733.73556449475,1,18,0,1,1
30591.939174140967,18,10,0,1,0
18673.52379869013,19,17,0,0,0
12767.563351788443,19,15,0,1,0
5294.610036338253,23,6,0,0,0
17745.529276644214,13,16,0,0,0
20659.212687868767,0,15,0,1,0
